elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps,depth_m,alt_asf_m,wall_utc_s,yaw_rate_rps,vel_north_mps,vel_east_mps,vel_down_mps,vel_age_s,waypoint_index,cross_track_error_m,distance_to_waypoint_m,distance_remaining_m,cumulative_distance_m,waypoints_remaining,exec_age_s
103.5299848,39.00275485,-76.50000947,-0.3499312258,3,0,60,1785408922.2901294,-0.2491881954,2.818188879,-1.028499606,0,4.3228e-05,2,0.3733156031,21.53442389,721.0590624,305.774794,6,3.7077e-05
103.5806629,39.00275611,-76.50001009,-0.362431535,3,0,60,1785408922.3408642,-0.2503333607,2.805112472,-1.063646567,0,7.3074e-05,2,0.3836515858,21.62161479,721.0590624,305.924821,6,6.3253e-05
103.6311107,39.00275737,-76.50001072,-0.3750023753,3,0,60,1785408922.3912718,-0.2513759365,2.791520256,-1.098824218,0,5.8e-05,2,0.392103299,21.71086892,721.0590624,306.0746249,6,5.4148e-05
103.6815449,39.00275862,-76.50001137,-0.3876163414,3,0,60,1785408922.4416931,-0.2523234281,2.777438012,-1.133948009,0,4.3903e-05,2,0.3986839005,21.80241795,721.0590624,306.2246493,6,3.8024e-05
103.7319272,39.00275986,-76.50001205,-0.4002792891,3,0,60,1785408922.4920716,-0.2528532408,2.762856593,-1.169026708,0,4.4619e-05,2,0.403371866,21.89606286,721.0590624,306.3746231,6,3.7913e-05
103.7822222,39.0027611,-76.50001275,-0.4129074166,3,0,60,1785408922.5423591,-0.2523106174,2.747874075,-1.203822275,0,4.2754e-05,2,0.4061662872,21.991969,721.0590624,306.5248638,6,3.6613e-05
103.832609,39.00276233,-76.50001346,-0.4254480793,3,0,60,1785408922.592736,-0.2507886576,2.732561667,-1.238186874,0,3.9618e-05,2,0.4070630644,22.08986431,721.0590624,306.6750136,6,3.4556e-05
103.8829352,39.00276356,-76.50001419,-0.4378448909,3,0,60,1785408922.6430564,-0.2483784455,2.717002522,-1.271965917,0,9.5692e-05,2,0.4060777627,22.18966416,721.0590624,306.8250283,6,9.0791e-05
103.9333847,39.00276477,-76.50001495,-0.4500983018,3,0,60,1785408922.693567,-0.2451569492,2.70121302,-1.305162143,0,5.5933e-05,2,0.4032382639,22.29120655,721.0590624,306.9747612,6,4.4286e-05
103.9837257,39.00276598,-76.50001572,-0.462457176,3,0,60,1785408922.7438972,-0.2466727676,2.684876805,-1.33844557,0,5.8454e-05,2,0.3991472861,22.39476852,719.0590624,307.1247069,6,4.6333e-05
104.0341844,39.00276718,-76.50001651,-0.4748419151,3,0,60,1785408922.7943144,-0.2480461991,2.668095026,-1.371593573,0,4.3228e-05,2,0.4135620001,22.50043055,719.0590624,307.2750138,6,3.6895e-05
104.0846434,39.00276838,-76.50001732,-0.4873121127,3,0,60,1785408922.8447931,-0.2492970321,2.650783977,-1.404757739,0,4.594e-05,2,0.4260793176,22.60753231,719.0590624,307.4248013,6,3.8307e-05
104.1349592,39.00276957,-76.50001816,-0.4998636674,3,0,60,1785408922.8951116,-0.2501619478,2.632943745,-1.437917673,0,4.4942e-05,2,0.4367540587,22.71660665,719.0590624,307.5748657,6,3.8185e-05
104.1853569,39.00277074,-76.500019,-0.512318659,3,0,60,1785408922.9455686,-0.2499603757,2.614830738,-1.470598589,0,7.488e-05,2,0.4455760126,22.82776003,719.0590624,307.7253868,6,6.3597e-05
104.2358174,39.00277191,-76.50001987,-0.5247810646,3,0,60,1785408922.9959736,-0.24878769,2.596300962,-1.503070628,0,4.6343e-05,2,0.4524779062,22.93982939,719.0590624,307.8748704,6,3.9819e-05
104.2860629,39.00277307,-76.50002075,-0.5370649469,3,0,60,1785408923.0462079,-0.2467356078,2.577642004,-1.534849081,0,4.4131e-05,2,0.4575451474,23.0541434,719.0590624,308.025148,6,3.8153e-05
104.3362908,39.00277422,-76.50002166,-0.5492769408,3,0,60,1785408923.096432,-0.2438679711,2.558706699,-1.566212,0,4.0609e-05,2,0.4607473688,23.16933746,719.0590624,308.1745048,6,3.5359e-05
104.3865151,39.00277537,-76.50002258,-0.5612853642,3,0,60,1785408923.146661,-0.2402737362,2.539714931,-1.596824371,0,4.3265e-05,2,0.4621339197,23.28674589,719.0590624,308.3247336,6,3.7099e-05
104.4367447,39.0027765,-76.50002352,-0.5730834019,3,0,60,1785408923.1969125,-0.2360213596,2.52069922,-1.626676195,0,5.0665e-05,2,0.4617172979,23.40540472,719.0590624,308.4746679,6,4.2778e-05
104.4869882,39.00277763,-76.50002447,-0.5846356311,3,0,60,1785408923.2471507,-0.2311816883,2.501739704,-1.655686701,0,4.6986e-05,2,0.4595314263,23.52550731,719.0590624,308.6246293,6,4.0153e-05
104.5372336,39.00277875,-76.50002545,-0.5959277578,3,0,60,1785408923.2973793,-0.2258153321,2.482884378,-1.683830503,0,4.2151e-05,2,0.4556148524,23.64693143,719.0590624,308.7745404,6,3.5547e-05
104.5874738,39.00277986,-76.50002643,-0.6069274958,3,0,60,1785408923.3477104,-0.2199871395,2.464212852,-1.711039164,0,8.0046e-05,2,0.4500023221,23.76974588,719.0590624,308.9245585,6,6.5356e-05
104.6378422,39.00278096,-76.50002744,-0.6176240107,3,0,60,1785408923.3979995,-0.2137503336,2.445770074,-1.737299267,0,5.0327e-05,2,0.4427417844,23.89379319,719.0590624,309.0745636,6,4.2907e-05
104.6881053,39.00278205,-76.50002845,-0.6274075524,3,0,60,1785408923.4482737,-0.1957797621,2.428656355,-1.761144035,0,5.5857e-05,2,0.4394331493,24.01912598,717.0590624,309.2246899,6,4.8139e-05
104.7383735,39.00278314,-76.50002948,-0.6363417522,3,0,60,1785408923.4985337,-0.1786826381,2.412825224,-1.78277156,0,4.9184e-05,2,0.4500272764,24.14536104,717.0590624,309.3746065,6,4.1674e-05
104.7886371,39.00278422,-76.50003052,-0.6444621462,3,0,60,1785408923.548794,-0.1624565817,2.398269025,-1.802305658,0,4.9204e-05,2,0.4592901874,24.2726492,717.0590624,309.5246076,6,4.0819e-05
104.8388295,39.00278529,-76.50003157,-0.6518167067,3,0,60,1785408923.5989757,-0.1470725581,2.384949118,-1.819894971,0,4.2817e-05,2,0.4673345886,24.40079123,717.0590624,309.6745627,6,3.6711e-05
104.889008,39.00278636,-76.50003263,-0.658446124,3,0,60,1785408923.6491489,-0.1325118851,2.372831955,-1.835665687,0,4.0948e-05,2,0.4742804784,24.5298005,717.0590624,309.8245817,6,3.5309e-05
104.9395454,39.00278742,-76.5000337,-0.6643817697,3,0,60,1785408923.6996965,-0.1187743754,2.361894358,-1.849717557,0,4.4419e-05,2,0.4802354326,24.65960673,717.0590624,309.9746682,6,3.7626e-05
104.9898117,39.00278849,-76.50003478,-0.6696762754,3,0,60,1785408923.7500825,-0.1058080816,2.35206796,-1.862196636,0,8.8669e-05,2,0.4852945849,24.78994049,717.0590624,310.1245906,6,7.191e-05
105.0402474,39.00278954,-76.50003585,-0.6743506936,3,0,60,1785408923.8004284,-0.09363359705,2.343337609,-1.873170801,0,7.3104e-05,2,0.4895658754,24.92105143,717.0590624,310.2747069,6,4.8816e-05
105.0905237,39.00279059,-76.50003694,-0.678464082,3,0,60,1785408923.8506601,-0.08217052567,2.335612727,-1.882793985,0,4.1495e-05,2,0.4931274032,25.05240704,717.0590624,310.4244742,6,3.5707e-05
105.1407887,39.00279164,-76.50003804,-0.6820395109,3,0,60,1785408923.9009902,-0.07142809936,2.328866017,-1.89113275,0,7.5023e-05,2,0.4960810917,25.18462207,717.0590624,310.5746518,6,6.5972e-05
105.1911391,39.00279269,-76.50003913,-0.685107015,3,0,60,1785408923.9512877,-0.06139929235,2.323054012,-1.898267647,0,4.4429e-05,2,0.498497781,25.31728174,717.0590624,310.7248208,6,3.866e-05
105.2413777,39.00279373,-76.50004023,-0.6877054113,3,0,60,1785408924.0015447,-0.05204573723,2.318113723,-1.904297447,0,5.5588e-05,2,0.500450107,25.45009308,717.0590624,310.8747005,6,4.5881e-05
105.2916715,39.00279477,-76.50004133,-0.6898717553,3,0,60,1785408924.0518324,-0.04332391533,2.313982923,-1.909314806,0,5.0633e-05,2,0.5020119286,25.58317915,717.0590624,311.0244763,6,4.3599e-05
105.3419151,39.00279581,-76.50004243,-0.6916328109,3,0,60,1785408924.1020696,-0.03522483851,2.310616927,-1.913386896,0,4.861e-05,2,0.5032512353,25.71680523,717.0590624,311.1744865,6,4.1746e-05
105.3920888,39.00279685,-76.50004354,-0.692464034,3,0,60,1785408924.1522348,-0.01660821905,2.309025678,-1.915306873,0,4.3021e-05,2,0.5744455667,25.85070663,715.0590624,311.3244707,6,3.6406e-05
105.4423027,39.00279789,-76.50004465,-0.6924459854,3,0,60,1785408924.2024455,0.0003609501718,2.309060246,-1.915265198,0,4.2384e-05,2,0.576039991,25.98498491,715.0590624,311.4746174,6,3.6107e-05
105.4925752,39.00279893,-76.50004575,-0.6916580393,3,0,60,1785408924.2527871,0.01576883803,2.310568655,-1.913445189,0,6.8109e-05,2,0.5776356593,26.11931131,715.0590624,311.6246263,6,5.7438e-05
105.5429039,39.00279998,-76.50004685,-0.6901720856,3,0,60,1785408924.3030589,0.0297143855,2.313409394,-1.910009679,0,4.5911e-05,2,0.5793483397,26.25366273,715.0590624,311.7745319,6,3.9474e-05
105.5931487,39.00280102,-76.50004795,-0.6880596641,3,0,60,1785408924.3532906,0.0422571989,2.317438975,-1.905118526,0,4.4287e-05,2,0.5812852803,26.38818938,715.0590624,311.9245556,6,3.8209e-05
105.6434272,39.00280207,-76.50004905,-0.6853802131,3,0,60,1785408924.4036174,0.05349645615,2.322535322,-1.89890223,0,7.4724e-05,2,0.5835382794,26.52269361,715.0590624,312.0745245,6,6.8089e-05
105.693775,39.00280311,-76.50005014,-0.6822117568,3,0,60,1785408924.4539726,0.06345276557,2.328540242,-1.891533859,0,7.8082e-05,2,0.5861982054,26.65744685,715.0590624,312.224784,6,7.0271e-05
105.7441394,39.00280417,-76.50005123,-0.6785992214,3,0,60,1785408924.5043306,0.07224297713,2.335358266,-1.883109601,0,6.9185e-05,2,0.5893245899,26.79174513,715.0590624,312.3745863,6,6.0616e-05
105.7945526,39.00280522,-76.50005231,-0.6746055063,3,0,60,1785408924.5547645,0.07991685366,2.342860225,-1.873767852,0,7.6717e-05,2,0.592997234,26.92615982,715.0590624,312.5246023,6,6.6166e-05
105.8448932,39.00280628,-76.50005338,-0.6702796736,3,0,60,1785408924.6050472,0.0865480238,2.350943886,-1.863615531,0,5.2655e-05,2,0.597266057,27.06038744,715.0590624,312.6745225,6,4.3778e-05
105.8951685,39.00280734,-76.50005445,-0.6656676331,3,0,60,1785408924.6553485,0.09220380769,2.359513922,-1.852753101,0,7.0968e-05,2,0.6021839434,27.19451387,715.0590624,312.8244681,6,6.3366e-05
105.9454649,39.00280841,-76.50005552,-0.6608181598,3,0,60,1785408924.705586,0.0969420258,2.368471019,-1.84128896,0,4.0062e-05,2,0.6141382336,27.46253504,715.0590624,313.1246017,6,3.502e-05
105.9956522,39.00280949,-76.50005658,-0.6557519677,3,0,60,1785408924.7557704,0.1008381159,2.377768907,-1.829266253,0,3.8558e-05,2,0.6077873613,27.59687403,713.0590624,313.2753242,6,3.4034e-05
106.0459001,39.00281056,-76.50005762,-0.6500158577,3,0,60,1785408924.8062823,0.1153320148,2.388222605,-1.815597089,0,0.000206996,2,0.6077873613,27.59687403,713.0590624,313.2753242,6,0.050548011
106.0963889,39.00281164,-76.50005866,-0.6436038436,3,0,60,1785408924.8565149,0.1281749378,2.399815065,-1.800246554,0,4.2304e-05,2,0.5828729276,27.86291003,713.0590624,313.5746076,6,3.6684e-05
106.1465907,39.00281273,-76.50005969,-0.6366252165,3,0,60,1785408924.906707,0.1393890464,2.412319775,-1.783455439,0,3.6734e-05,2,0.5718930012,27.99597547,713.0590624,313.7248051,6,3.25e-05
106.1967797,39.00281382,-76.50006071,-0.6291828953,3,0,60,1785408924.9568956,0.1490390455,2.425525894,-1.765452955,0,3.7163e-05,2,0.5620538981,28.12834898,713.0590624,313.8746112,6,3.2799e-05
106.2469276,39.00281491,-76.50006172,-0.6213210755,3,0,60,1785408925.0070565,0.1572589294,2.439330466,-1.746329544,0,4.2188e-05,2,0.5533803236,28.26049694,713.0590624,314.0245897,6,3.5882e-05
106.2971863,39.00281602,-76.50006271,-0.6131247968,3,0,60,1785408925.0574048,0.1641222731,2.453561774,-1.726277678,0,0.000108903,2,0.5459420944,28.39210125,713.0590624,314.1744099,6,6.8979e-05
106.3475416,39.00281713,-76.5000637,-0.6046332983,3,0,60,1785408925.1076808,0.1697360158,2.468131825,-1.705381275,0,4.3605e-05,2,0.5397639289,28.52350706,713.0590624,314.324493,6,3.7059e-05
106.397735,39.00281825,-76.50006467,-0.5959099039,3,0,60,1785408925.1578522,0.1741773314,2.482914441,-1.683786174,0,3.7418e-05,2,0.5348886795,28.65460919,713.0590624,314.4747432,6,3.3507e-05
106.4479208,39.00281937,-76.50006563,-0.5870470617,3,0,60,1785408925.2080452,0.1775127638,2.497739861,-1.661714653,0,4.2667e-05,2,0.5313555509,28.78484139,713.0590624,314.6245269,6,3.6829e-05
106.4981207,39.00282051,-76.50006657,-0.5780615319,3,0,60,1785408925.258239,0.1798391558,2.512570214,-1.639204356,0,3.9115e-05,2,0.5291664673,28.91469185,713.0590624,314.7744197,6,3.5533e-05
106.5483224,39.00282164,-76.50006751,-0.5689976562,3,0,60,1785408925.308459,0.1812309137,2.527324347,-1.616363711,0,4.3964e-05,2,0.5283351106,29.04418185,713.0590624,314.9244583,6,3.8616e-05
106.5985614,39.00282279,-76.50006843,-0.559897439,3,0,60,1785408925.3587403,0.1817587534,2.541928757,-1.5932979,0,4.4223e-05,2,0.5288697166,29.17331949,713.0590624,315.0746609,6,3.7708e-05
106.6488206,39.00282394,-76.50006933,-0.5508241567,3,0,60,1785408925.4089384,0.1814909404,2.556280369,-1.570168995,0,3.8077e-05,2,0.5140540437,29.30176962,711.0590624,315.22464,6,3.3347e-05
106.6989893,39.0028251,-76.50007023,-0.5414010987,3,0,60,1785408925.4591172,0.1887805337,2.570962453,-1.546011663,0,3.7528e-05,2,0.4964887502,29.42949418,711.0590624,315.3743863,6,3.3357e-05
106.7491733,39.00282626,-76.5000711,-0.5316122724,3,0,60,1785408925.5092921,0.1954293847,2.585972676,-1.520771291,0,3.8865e-05,2,0.4803240318,29.55710131,711.0590624,315.5246527,6,3.4225e-05
106.7993764,39.00282745,-76.50007198,-0.5214338366,3,0,60,1785408925.559521,0.2015188218,2.601317529,-1.494371813,0,4.2896e-05,2,0.4655580024,29.6851769,711.0590624,315.6761785,6,3.7169e-05
106.849568,39.00282861,-76.50007281,-0.5111986303,3,0,60,1785408925.6097114,0.2069449315,2.61647621,-1.467668982,0,4.4752e-05,2,0.4526110998,29.80999017,711.0590624,315.8245543,6,3.7249e-05
106.8997975,39.0028298,-76.50007364,-0.5006068397,3,0,60,1785408925.6599448,0.2119297464,2.631874398,-1.439874007,0,4.6329e-05,2,0.4411109857,29.93547187,711.0590624,315.9744879,6,3.8965e-05
106.9500234,39.00283099,-76.50007446,-0.4898056683,3,0,60,1785408925.710144,0.2159032692,2.647272898,-1.411363242,0,3.9614e-05,2,0.4312163114,30.06041443,711.0590624,316.1245713,6,3.3936e-05
107.0002193,39.00283219,-76.50007526,-0.4788612606,3,0,60,1785408925.7603598,0.2186784254,2.662560581,-1.382306461,0,4.1719e-05,2,0.4229578765,30.18472425,711.0590624,316.2747152,6,3.6041e-05
107.0504464,39.0028334,-76.50007604,-0.4678043819,3,0,60,1785408925.8105896,0.2203474032,2.677681511,-1.352782956,0,4.1928e-05,2,0.4163402005,30.30865986,711.0590624,316.4252531,6,3.5912e-05
107.100685,39.00283461,-76.5000768,-0.4568024517,3,0,60,1785408925.860851,0.2209830008,2.69240238,-1.323242014,0,5.524e-05,2,0.4114163638,30.43092749,711.0590624,316.5746121,6,4.9462e-05
107.1510803,39.00283583,-76.50007755,-0.4457741739,3,0,60,1785408925.9112289,0.22068628,2.706831437,-1.293469587,0,4.3914e-05,2,0.408126803,30.55294364,711.0590624,316.72453,6,3.7718e-05
107.2013043,39.00283705,-76.50007828,-0.4347831682,3,0,60,1785408925.961426,0.2195280363,2.720884188,-1.26364126,0,3.8416e-05,2,0.4064816772,30.67447624,711.0590624,316.8747296,6,3.4335e-05
107.2514712,39.00283828,-76.50007899,-0.4239140704,3,0,60,1785408926.0115929,0.2175865672,2.734457841,-1.233993645,0,4.0355e-05,2,0.4064690799,30.79502672,711.0590624,317.0245885,6,3.5939e-05
107.301665,39.00283952,-76.50007969,-0.4131666584,3,0,60,1785408926.0618143,0.2149305037,2.747561901,-1.204534599,0,4.4252e-05,2,0.3904235128,30.91499828,709.0590624,317.1746009,6,3.7918e-05
107.3518783,39.00284077,-76.50008036,-0.4022101063,3,0,60,1785408926.1120288,0.2191903194,2.760594268,-1.174359097,0,4.5301e-05,2,0.3727683295,31.03420087,709.0590624,317.3245603,6,3.8797e-05
107.4021624,39.00284201,-76.50008102,-0.3910660523,3,0,60,1785408926.1623421,0.2230610848,2.773509701,-1.143522601,0,7.0979e-05,2,0.3567823243,31.15259004,709.0590624,317.4744393,6,6.3825e-05
107.4523764,39.00284327,-76.50008167,-0.3797153999,3,0,60,1785408926.2125034,0.2265887978,2.786310486,-1.111968469,0,3.9686e-05,2,0.3424505051,31.27052019,709.0590624,317.6247201,6,3.4481e-05
107.502594,39.00284453,-76.50008229,-0.3682465005,3,0,60,1785408926.2627587,0.2297846651,2.798880013,-1.079940124,0,6.6693e-05,2,0.3298811522,31.38723041,709.0590624,317.7744547,6,6.1128e-05
107.5528663,39.0028458,-76.50008289,-0.3565914744,3,0,60,1785408926.313056,0.2326997068,2.811276361,-1.047246494,0,7.3217e-05,2,0.3190137271,31.50353078,709.0590624,317.924713,6,6.6482e-05
107.6032063,39.00284707,-76.50008348,-0.3448688504,3,0,60,1785408926.3633623,0.2349896987,2.823359397,-1.014219758,0,4.705e-05,2,0.3099402724,31.61853767,709.0590624,318.0743701,6,4.0665e-05
107.6534039,39.00284834,-76.50008405,-0.3330465439,3,0,60,1785408926.413558,0.2361608807,2.83515223,-0.980771039,0,4.8088e-05,2,0.3026078594,31.73309987,709.0590624,318.2245513,6,3.9836e-05
107.7036192,39.00284963,-76.50008459,-0.3212272398,3,0,60,1785408926.4637671,0.2362913759,2.846545964,-0.9471937888,0,4.595e-05,2,0.2970533175,31.84671686,709.0590624,318.3746114,6,3.9466e-05
107.7538463,39.00285092,-76.50008512,-0.3094415951,3,0,60,1785408926.5139754,0.2354681355,2.857511303,-0.9135804034,0,4.0845e-05,2,0.2932640472,31.9595496,709.0590624,318.5247673,6,3.516e-05
107.8040652,39.0028522,-76.50008563,-0.2977753241,3,0,60,1785408926.564199,0.2337769361,2.867974684,-0.8801824892,0,4.2563e-05,2,0.2912322452,32.07119822,709.0590624,318.6744776,6,3.6998e-05
107.8542839,39.0028535,-76.50008612,-0.2862085073,3,0,60,1785408926.6144269,0.231291058,2.877963513,-0.8469510115,0,4.3432e-05,2,0.2909314122,32.18223734,709.0590624,318.824507,6,3.7128e-05
107.9045175,39.0028548,-76.50008659,-0.2748019507,3,0,60,1785408926.6646817,0.2280860673,2.887436875,-0.8140689719,0,5.756e-05,2,0.2923418777,32.29243979,709.0590624,318.9745366,6,5.0367e-05
107.9547579,39.00285611,-76.50008704,-0.2635845477,3,0,60,1785408926.7150693,0.2242313285,2.896386762,-0.7816288916,0,8.3738e-05,2,0.2791053085,32.40185441,707.0590624,319.1246147,6,6.8781e-05
108.0051758,39.00285742,-76.50008747,-0.2522017981,3,0,60,1785408926.7653143,0.2276467743,2.90509602,-0.7486101222,0,4.4761e-05,2,0.2629921055,32.51037051,707.0590624,319.2746201,6,3.9815e-05
108.0553998,39.00285873,-76.50008788,-0.2406699426,3,0,60,1785408926.8155439,0.2307502293,2.913535529,-0.7150599411,0,4.3833e-05,2,0.248607344,32.61796317,707.0590624,319.4245466,6,3.7048e-05
108.1056289,39.00286004,-76.50008828,-0.2289938069,3,0,60,1785408926.8658473,0.2335723899,2.921685874,-0.6809931357,0,8.7285e-05,2,0.235962499,32.72469822,707.0590624,319.5745147,6,7.7164e-05
108.1559234,39.00286136,-76.50008865,-0.2171928201,3,0,60,1785408926.9160771,0.2361373741,2.92951864,-0.6464677415,0,4.572e-05,2,0.2250850689,32.83049649,707.0590624,319.72444,6,3.8098e-05
108.2061852,39.00286268,-76.500089,-0.2052656307,3,0,60,1785408926.9664295,0.2384709875,2.937020629,-0.6114816643,0,0.000132176,2,0.2159845361,32.93545342,707.0590624,319.8744857,6,0.000123793
108.2565094,39.00286402,-76.50008934,-0.1932182304,3,0,60,1785408927.0166299,0.2397718531,2.944174078,-0.5760546823,0,3.9232e-05,2,0.2086554041,33.03994423,707.0590624,320.0252215,6,3.48e-05
108.3066813,39.00286534,-76.50008965,-0.1812691624,3,0,60,1785408927.0668824,0.2399964448,2.950847049,-0.540834259,0,7.1631e-05,2,0.2031760395,33.14254879,707.0590624,320.1745871,6,6.694e-05
108.3569925,39.00286667,-76.50008994,-0.1693067622,3,0,60,1785408927.1171615,0.2392495015,2.957105441,-0.5054971916,0,5.5186e-05,2,0.1994669286,33.24463991,707.0590624,320.3245862,6,4.8003e-05
108.4071991,39.00286801,-76.50009021,-0.1574275994,3,0,60,1785408927.1673896,0.237609251,2.96290154,-0.4703344147,0,5.5557e-05,2,0.1975395541,33.3457761,707.0590624,320.4745697,6,4.6303e-05
108.4574818,39.00286934,-76.50009046,-0.1456687602,3,0,60,1785408927.2176373,0.2351548385,2.968227161,-0.4354624187,0,4.7444e-05,2,0.1973757273,33.44599598,707.0590624,320.6245837,6,4.0241e-05
108.5077465,39.00287068,-76.50009069,-0.1340766205,3,0,60,1785408927.2679062,0.2319639591,2.97307556,-0.4010258273,0,6.2769e-05,2,0.198949884,33.54523118,707.0590624,320.7745054,6,5.6616e-05
108.5580083,39.00287203,-76.5000909,-0.1226542409,3,0,60,1785408927.3181522,0.2281004865,2.977462182,-0.3670408074,0,4.3073e-05,2,0.2022429891,33.64375882,707.0590624,320.9247337,6,3.633e-05
108.6082214,39.00287337,-76.5000911,-0.111485311,3,0,60,1785408927.3683403,0.2236484832,2.98137584,-0.3337635395,0,3.9121e-05,2,0.1940060379,33.74113388,705.0590624,321.0745526,6,3.451e-05
108.6584184,39.00287471,-76.50009127,-0.1001269296,3,0,60,1785408927.4185495,0.2271174988,2.984974456,-0.299879134,0,4.2963e-05,2,0.1797478986,33.83773627,705.0590624,321.2245857,6,3.677e-05
108.7086557,39.00287606,-76.50009142,-0.08861130964,3,0,60,1785408927.4688153,0.2302709692,2.988229758,-0.2654861791,0,5.0335e-05,2,0.1672110823,33.93340041,705.0590624,321.3746127,6,4.1001e-05
108.758843,39.0028774,-76.50009156,-0.07695185517,3,0,60,1785408927.5190253,0.2331378177,2.991122,-0.2306277944,0,4.1972e-05,2,0.1564177626,34.02811257,705.0590624,321.5246457,6,3.7261e-05
108.8091022,39.00287875,-76.50009167,-0.06516495689,3,0,60,1785408927.5692255,0.2357434159,2.993632546,-0.1953565395,0,4.2282e-05,2,0.1473911864,34.12182633,705.0590624,321.6746423,6,3.8791e-05
108.8593184,39.0028801,-76.50009176,-0.05330733485,3,0,60,1785408927.6194663,0.2375661101,2.995738501,-0.1598462743,0,4.4042e-05,2,0.1401530398,34.21439171,705.0590624,321.8243811,6,3.7181e-05
108.9095236,39.00288145,-76.50009183,-0.04137430179,3,0,60,1785408927.6697206,0.2382907625,2.997432617,-0.1240874954,0,6.5969e-05,2,0.1346821256,34.30625828,705.0590624,321.9746139,6,5.5486e-05
108.9598097,39.0028828,-76.50009188,-0.02946576912,3,0,60,1785408927.7199759,0.2379976196,2.998697747,-0.08838451635,0,5.8507e-05,2,0.1310024568,34.39704419,705.0590624,322.124723,6,3.9241e-05
109.0100056,39.00288415,-76.50009191,-0.01763910529,3,0,60,1785408927.7701623,0.2367753652,2.999533305,-0.05291457181,0,4.8534e-05,2,0.1291010907,34.48667259,705.0590624,322.2745696,6,4.0242e-05
109.060185,39.0028855,-76.50009192,-0.005900460555,3,0,60,1785408927.820323,0.2347038072,2.999947777,-0.01770127895,0,4.7594e-05,2,0.1289584812,34.57542485,705.0590624,322.4246137,6,4.1282e-05
109.1104233,39.00288686,-76.50009191,0.00568715615,3,0,60,1785408927.8705869,0.2318625894,2.999951485,0.01706137648,0,5.1715e-05,2,0.1305532669,34.6631292,705.0590624,322.5745424,6,4.2792e-05
109.1607033,39.00288821,-76.50009189,0.01710431694,3,0,60,1785408927.920856,0.2283225937,2.999561174,0.05131044885,0,4.7453e-05,2,0.1338614475,34.74991951,705.0590624,322.724556,6,3.9602e-05
109.2109634,39.00288956,-76.50009184,0.02830468162,3,0,60,1785408927.9713736,0.2241576137,2.998798348,0.0849027071,0,5.1335e-05,2,0.1388453877,34.83570334,705.0590624,322.8744554,6,4.3163e-05
109.2614124,39.00289091,-76.50009177,0.03930746139,3,0,60,1785408928.021558,0.2194164615,2.997682684,0.11789202,0,4.5288e-05,2,0.1367117851,34.92087226,703.0590624,323.0248923,6,3.8801e-05
109.3116832,39.00289226,-76.50009168,0.05044940795,3,0,60,1785408928.0718613,0.2232628583,2.996183096,0.1512840315,0,6.935e-05,2,0.1241165921,35.00469341,703.0590624,323.1746075,6,6.154e-05
109.3619704,39.00289361,-76.50009157,0.06178642921,3,0,60,1785408928.1221175,0.2267658773,2.994275477,0.1852413733,0,4.4247e-05,2,0.1131939634,35.08769513,703.0590624,323.3245907,6,3.7769e-05
109.4122208,39.00289495,-76.50009145,0.0732783843,3,0,60,1785408928.1723783,0.2299494086,2.991949021,0.2196384635,0,4.9554e-05,2,0.103994423,35.16967436,703.0590624,323.4745187,6,4.1313e-05
109.4624706,39.0028963,-76.5000913,0.08492064453,3,0,60,1785408928.2226362,0.2326043986,2.989189225,0.2544558407,0,5.3069e-05,2,0.09652637738,35.25076176,703.0590624,323.624674,6,4.5148e-05
109.5127183,39.00289764,-76.50009113,0.09662127413,3,0,60,1785408928.2728686,0.2340974898,2.986007385,0.2894130207,0,5.7935e-05,2,0.09082151755,35.33070994,703.0590624,323.7746196,6,5.1987e-05
109.5629364,39.00289899,-76.50009095,0.1083476346,3,0,60,1785408928.3230603,0.2345247559,2.982408405,0.3244073191,0,3.939e-05,2,0.08687257982,35.40965411,703.0590624,323.9246212,6,3.5386e-05
109.6131444,39.00290033,-76.50009074,0.12003854,3,0,60,1785408928.3732934,0.2339725864,2.978412064,0.3592514101,0,4.4898e-05,2,0.08467839007,35.48751275,703.0590624,324.0745221,6,3.847e-05
109.66339,39.00290167,-76.50009051,0.131676787,3,0,60,1785408928.4235601,0.2325226661,2.974029393,0.3938897932,0,5.421e-05,2,0.08422794306,35.56447284,703.0590624,324.2246784,6,4.623e-05
109.7136801,39.00290301,-76.50009026,0.1431888907,3,0,60,1785408928.4738369,0.230255944,2.969297923,0.4281002711,0,4.8062e-05,2,0.08550468525,35.6403309,703.0590624,324.3746694,6,4.0492e-05
109.7639338,39.00290434,-76.50009,0.1545469883,3,0,60,1785408928.5241077,0.2272483194,2.964244096,0.461797508,0,4.9121e-05,2,0.08848390677,35.71516386,703.0590624,324.5246124,6,4.1458e-05
109.8142097,39.00290567,-76.50008971,0.1657340553,3,0,60,1785408928.5743735,0.2235672085,2.958892558,0.4949291169,0,5.9879e-05,2,0.09314539639,35.78910074,703.0590624,324.6747292,6,5.3087e-05
109.8644727,39.002907,-76.50008941,0.1766872285,3,0,60,1785408928.6246197,0.2192902195,2.953294132,0.5273080431,0,4.4713e-05,2,0.09943861433,35.86194993,703.0590624,324.8245741,6,3.8273e-05
